Site ID,Name,Datetime,Data Type,Parameter ID,Parameter,Qualifier,Value,Unit of Measurement,Quality,Resolution,Comment
109604,109604,1991/01/18 01:00:00,Quality,2641.00,Fluoride as F,,0.12,mg/L,43,Raw Data,
109604,109604,1991/01/18 03:00:00,Quality,2641.00,Fluoride as F,,0.12,mg/L,43,Raw Data,
109604,109604,1991/11/20 00:00:00,Quality,2641.00,Fluoride as F,,0.11,mg/L,43,Raw Data,
109604,109604,1991/11/20 01:00:00,Quality,2641.00,Fluoride as F,,0.27,mg/L,43,Raw Data,
109604,109604,1991/11/20 03:00:00,Quality,2641.00,Fluoride as F,,0.27,mg/L,43,Raw Data,
109604,109604,1991/11/20 05:00:00,Quality,2641.00,Fluoride as F,,0.27,mg/L,43,Raw Data,
109604,109604,1992/12/08 00:00:00,Quality,2641.00,Fluoride as F,,0.11,mg/L,43,Raw Data,
109604,109604,1992/12/08 02:00:00,Quality,2641.00,Fluoride as F,,0.11,mg/L,43,Raw Data,
109604,109604,1992/12/08 04:00:00,Quality,2641.00,Fluoride as F,,0.11,mg/L,43,Raw Data,
109606,109606,1987/01/12 00:00:00,Quality,2641.00,Fluoride as F,,0.32,mg/L,43,Raw Data,
109606,109606,1987/01/12 01:00:00,Quality,2641.00,Fluoride as F,,0.16,mg/L,43,Raw Data,
109606,109606,1987/01/12 03:00:00,Quality,2641.00,Fluoride as F,,0.32,mg/L,43,Raw Data,
109606,109606,1988/05/23 00:00:00,Quality,2641.00,Fluoride as F,,0.15,mg/L,43,Raw Data,
109606,109606,1988/05/23 01:00:00,Quality,2641.00,Fluoride as F,,0.14,mg/L,43,Raw Data,
109606,109606,1988/05/23 03:00:00,Quality,2641.00,Fluoride as F,,0.15,mg/L,43,Raw Data,
109606,109606,1988/12/14 00:00:00,Quality,2641.00,Fluoride as F,,0.13,mg/L,43,Raw Data,
109606,109606,1988/12/14 01:00:00,Quality,2641.00,Fluoride as F,,0.11,mg/L,43,Raw Data,
109606,109606,1988/12/14 03:00:00,Quality,2641.00,Fluoride as F,,0.13,mg/L,43,Raw Data,
109606,109606,1989/05/10 00:00:00,Quality,2641.00,Fluoride as F,,0.09,mg/L,43,Raw Data,
109606,109606,1989/05/10 01:00:00,Quality,2641.00,Fluoride as F,,0.14,mg/L,43,Raw Data,
109606,109606,1989/05/10 03:00:00,Quality,2641.00,Fluoride as F,,0.14,mg/L,43,Raw Data,
109606,109606,1990/02/02 00:00:00,Quality,2641.00,Fluoride as F,,0.07,mg/L,43,Raw Data,
109606,109606,1990/02/02 01:00:00,Quality,2641.00,Fluoride as F,,0.13,mg/L,43,Raw Data,
109606,109606,1990/02/02 03:00:00,Quality,2641.00,Fluoride as F,,0.13,mg/L,43,Raw Data,
109606,109606,1991/01/18 00:00:00,Quality,2641.00,Fluoride as F,,0.14,mg/L,43,Raw Data,
109606,109606,1991/01/18 01:00:00,Quality,2641.00,Fluoride as F,,0.08,mg/L,43,Raw Data,
109606,109606,1991/01/18 03:00:00,Quality,2641.00,Fluoride as F,,0.14,mg/L,43,Raw Data,
109606,109606,1991/11/20 00:00:00,Quality,2641.00,Fluoride as F,,0.06,mg/L,43,Raw Data,
109606,109606,1991/11/20 02:00:00,Quality,2641.00,Fluoride as F,,0.11,mg/L,43,Raw Data,
109606,109606,1991/11/20 04:00:00,Quality,2641.00,Fluoride as F,,0.27,mg/L,43,Raw Data,
109606,109606,1991/11/21 00:00:00,Quality,2641.00,Fluoride as F,,0.13,mg/L,43,Raw Data,
109606,109606,1992/12/08 00:00:00,Quality,2641.00,Fluoride as F,,0.12,mg/L,43,Raw Data,
109606,109606,1992/12/08 02:00:00,Quality,2641.00,Fluoride as F,,0.12,mg/L,43,Raw Data,
109606,109606,1992/12/08 04:00:00,Quality,2641.00,Fluoride as F,,0.12,mg/L,43,Raw Data,
109606,109606,1992/12/08 06:00:00,Quality,2641.00,Fluoride as F,,0.12,mg/L,43,Raw Data,
109606,109606,1992/12/08 08:00:00,Quality,2641.00,Fluoride as F,,0.12,mg/L,43,Raw Data,
110870,110870,1988/01/13 00:00:00,Quality,2641.00,Fluoride as F,,0.55,mg/L,43,Raw Data,
110870,110870,1988/05/11 00:00:00,Quality,2641.00,Fluoride as F,,0.72,mg/L,43,Raw Data,
110870,110870,1988/12/13 00:00:00,Quality,2641.00,Fluoride as F,,0.60,mg/L,43,Raw Data,
110870,110870,1989/05/15 00:00:00,Quality,2641.00,Fluoride as F,,0.76,mg/L,43,Raw Data,
110870,110870,1990/02/02 00:00:00,Quality,2641.00,Fluoride as F,,0.77,mg/L,43,Raw Data,
110870,110870,1990/11/27 00:00:00,Quality,2641.00,Fluoride as F,,0.60,mg/L,43,Raw Data,
110870,110870,1992/01/22 00:00:00,Quality,2641.00,Fluoride as F,,0.63,mg/L,43,Raw Data,
110870,110870,1992/12/10 00:00:00,Quality,2641.00,Fluoride as F,,0.59,mg/L,43,Raw Data,
110870,110870,2008/04/10 11:36:00,Quality,2641.00,Fluoride as F,<,0.50,mg/L,43,Raw Data,
113474,113474,1993/03/04 00:00:00,Quality,2641.00,Fluoride as F,<,0.11,mg/L,47,Raw Data,
113474,113474,2002/03/04 02:00:00,Quality,2641.00,Fluoride as F,,0.10,mg/L,47,Raw Data,
113474,113474,2008/09/08 15:35:00,Quality,2641.00,Fluoride as F,,0.10,mg/L,47,Raw Data,
125270,125270,1995/11/22 15:30:00,Quality,2641.00,Fluoride as F,<,0.05,mg/L,43,Raw Data,
125270,125270,1995/11/23 08:30:00,Quality,2641.00,Fluoride as F,,0.06,mg/L,43,Raw Data,
137294,137294,2002/03/13 02:00:00,Quality,2641.00,Fluoride as F,,3.10,mg/L,43,Raw Data,
137294,137294,2008/09/02 08:10:00,Quality,2641.00,Fluoride as F,,2.70,mg/L,43,Raw Data,
141273,141273,2002/03/19 02:00:00,Quality,2641.00,Fluoride as F,,1.00,mg/L,43,Raw Data,
141273,141273,2008/09/10 12:20:00,Quality,2641.00,Fluoride as F,,0.67,mg/L,43,Raw Data,
223205,TAMBO @ DS RAMROD,1978/10/11 10:25:00,Quality,2641.00,Fluoride as F,,0.06,mg/L,65,Raw Data,
223205,TAMBO @ DS RAMROD,1979/04/03 15:00:00,Quality,2641.00,Fluoride as F,,0.07,mg/L,65,Raw Data,
225204,GLENMAGGIE TAIL,1978/06/27 12:00:00,Quality,2641.00,Fluoride as F,,0.06,mg/L,65,Raw Data,
225204,GLENMAGGIE TAIL,1978/10/03 11:00:00,Quality,2641.00,Fluoride as F,,0.04,mg/L,65,Raw Data,
225204,GLENMAGGIE TAIL,1979/01/03 16:50:00,Quality,2641.00,Fluoride as F,,0.01,mg/L,65,Raw Data,
225204,GLENMAGGIE TAIL,1979/07/02 14:45:00,Quality,2641.00,Fluoride as F,,0.03,mg/L,65,Raw Data,
225204,GLENMAGGIE TAIL,1985/02/13 13:40:00,Quality,2641.00,Fluoride as F,,0.05,mg/L,65,Raw Data,
225204,GLENMAGGIE TAIL,1987/08/10 12:45:00,Quality,2641.00,Fluoride as F,,0.05,mg/L,65,Raw Data,
226005,LATROBE @ THOMS,1978/09/12 13:10:00,Quality,2641.00,Fluoride as F,,0.03,mg/L,65,Raw Data,
226005,LATROBE @ THOMS,1979/01/17 12:00:00,Quality,2641.00,Fluoride as F,,0.02,mg/L,65,Raw Data,
226005,LATROBE @ THOMS,1979/07/17 12:00:00,Quality,2641.00,Fluoride as F,,0.06,mg/L,65,Raw Data,
227200,TARRA @ YARRAM,1978/06/27 09:45:00,Quality,2641.00,Fluoride as F,,0.12,mg/L,65,Raw Data,
227200,TARRA @ YARRAM,1978/10/10 14:20:00,Quality,2641.00,Fluoride as F,,0.02,mg/L,65,Raw Data,
227200,TARRA @ YARRAM,1979/04/03 12:00:00,Quality,2641.00,Fluoride as F,,0.02,mg/L,65,Raw Data,
230200,MARIBYRNONG @ KEILOR,1978/06/26 13:00:00,Quality,2641.00,Fluoride as F,,0.18,mg/L,65,Raw Data,
230200,MARIBYRNONG @ KEILOR,1978/09/20 10:30:00,Quality,2641.00,Fluoride as F,,0.05,mg/L,65,Raw Data,
230200,MARIBYRNONG @ KEILOR,1979/02/21 09:50:00,Quality,2641.00,Fluoride as F,,0.27,mg/L,65,Raw Data,
230200,MARIBYRNONG @ KEILOR,1979/08/15 09:25:00,Quality,2641.00,Fluoride as F,,0.17,mg/L,65,Raw Data,
230200,MARIBYRNONG @ KEILOR,1980/02/18 13:20:00,Quality,2641.00,Fluoride as F,,0.26,mg/L,65,Raw Data,
230200,MARIBYRNONG @ KEILOR,1987/09/01 09:30:00,Quality,2641.00,Fluoride as F,,0.10,mg/L,65,Raw Data,
230210,JACKSONS @ BULLENG.,1978/06/26 09:25:00,Quality,2641.00,Fluoride as F,,0.06,mg/L,65,Raw Data,
230210,JACKSONS @ BULLENG.,1978/09/19 13:55:00,Quality,2641.00,Fluoride as F,LT,0.01,mg/L,65,Raw Data,
230210,JACKSONS @ BULLENG.,1979/02/20 08:10:00,Quality,2641.00,Fluoride as F,,0.08,mg/L,65,Raw Data,
230210,JACKSONS @ BULLENG.,1979/08/16 13:40:00,Quality,2641.00,Fluoride as F,,0.05,mg/L,65,Raw Data,
230210,JACKSONS @ BULLENG.,1980/02/19 10:09:00,Quality,2641.00,Fluoride as F,,0.13,mg/L,65,Raw Data,
230210,JACKSONS @ BULLENG.,1987/09/03 09:00:00,Quality,2641.00,Fluoride as F,LT,0.05,mg/L,65,Raw Data,
230211,EMU @ CLARKEFIELD,1978/06/26 11:35:00,Quality,2641.00,Fluoride as F,,0.08,mg/L,65,Raw Data,
230211,EMU @ CLARKEFIELD,1978/09/20 09:00:00,Quality,2641.00,Fluoride as F,,0.07,mg/L,65,Raw Data,
230211,EMU @ CLARKEFIELD,1979/02/21 14:50:00,Quality,2641.00,Fluoride as F,,0.15,mg/L,65,Raw Data,
230211,EMU @ CLARKEFIELD,1979/08/15 13:50:00,Quality,2641.00,Fluoride as F,,0.08,mg/L,65,Raw Data,
230211,EMU @ CLARKEFIELD,1980/02/18 12:15:00,Quality,2641.00,Fluoride as F,,0.19,mg/L,65,Raw Data,
230211,EMU @ CLARKEFIELD,1987/09/09 11:00:00,Quality,2641.00,Fluoride as F,,0.07,mg/L,65,Raw Data,
231204,WERRIBEE @ DIV. WEIR,1978/06/12 12:00:00,Quality,2641.00,Fluoride as F,,0.16,mg/L,65,Raw Data,
231204,WERRIBEE @ DIV. WEIR,1978/09/19 15:00:00,Quality,2641.00,Fluoride as F,,0.08,mg/L,65,Raw Data,
231204,WERRIBEE @ DIV. WEIR,1979/02/21 14:45:00,Quality,2641.00,Fluoride as F,,0.12,mg/L,65,Raw Data,
231204,WERRIBEE @ DIV. WEIR,1979/08/15 14:15:00,Quality,2641.00,Fluoride as F,,0.17,mg/L,65,Raw Data,
231204,WERRIBEE @ DIV. WEIR,1982/08/23 12:00:00,Quality,2641.00,Fluoride as F,,0.18,mg/L,65,Raw Data,
231225,WERRIBEE @ BALLAN,1978/09/18 13:30:00,Quality,2641.00,Fluoride as F,,0.02,mg/L,65,Raw Data,
231225,WERRIBEE @ BALLAN,1979/02/21 09:00:00,Quality,2641.00,Fluoride as F,,0.08,mg/L,65,Raw Data,
231225,WERRIBEE @ BALLAN,1979/08/15 10:30:00,Quality,2641.00,Fluoride as F,,0.02,mg/L,65,Raw Data,
231225,WERRIBEE @ BALLAN,1982/08/25 12:00:00,Quality,2641.00,Fluoride as F,,0.07,mg/L,65,Raw Data,
231225,WERRIBEE @ BALLAN,1987/09/14 12:45:00,Quality,2641.00,Fluoride as F,LT,0.05,mg/L,65,Raw Data,
233223,WARRAMBINE @ WARRAMB,1978/09/19 10:00:00,Quality,2641.00,Fluoride as F,,0.08,mg/L,65,Raw Data,
233223,WARRAMBINE @ WARRAMB,1979/02/20 11:15:00,Quality,2641.00,Fluoride as F,,0.24,mg/L,65,Raw Data,
233223,WARRAMBINE @ WARRAMB,1979/08/14 12:45:00,Quality,2641.00,Fluoride as F,,0.01,mg/L,65,Raw Data,
233223,WARRAMBINE @ WARRAMB,1982/08/24 12:00:00,Quality,2641.00,Fluoride as F,,0.17,mg/L,65,Raw Data,
234200,WOADY YALOAK@PITFI'D,1978/09/26 12:00:00,Quality,2641.00,Fluoride as F,,0.09,mg/L,65,Raw Data,
234200,WOADY YALOAK@PITFI'D,1979/02/01 14:00:00,Quality,2641.00,Fluoride as F,,0.12,mg/L,65,Raw Data,
234200,WOADY YALOAK@PITFI'D,1979/08/01 14:00:00,Quality,2641.00,Fluoride as F,,0.18,mg/L,65,Raw Data,
234200,WOADY YALOAK@PITFI'D,1980/08/05 12:00:00,Quality,2641.00,Fluoride as F,,0.16,mg/L,65,Raw Data,
234200,WOADY YALOAK@PITFI'D,1981/08/27 10:30:00,Quality,2641.00,Fluoride as F,,0.10,mg/L,65,Raw Data,
234200,WOADY YALOAK@PITFI'D,1987/09/01 08:55:00,Quality,2641.00,Fluoride as F,,0.11,mg/L,65,Raw Data,
402222,KIEWA @ KIEWA MAIN,1978/10/11 08:30:00,Quality,2641.00,Fluoride as F,LT,0.01,mg/L,65,Raw Data,
402222,KIEWA @ KIEWA MAIN,1979/10/23 10:20:00,Quality,2641.00,Fluoride as F,,0.03,mg/L,65,Raw Data,
402222,KIEWA @ KIEWA MAIN,1980/04/23 13:10:00,Quality,2641.00,Fluoride as F,LT,0.02,mg/L,65,Raw Data,
402222,KIEWA @ KIEWA MAIN,1987/05/01 10:25:00,Quality,2641.00,Fluoride as F,,0.06,mg/L,65,Raw Data,
403209,REEDY @ WANGARATTA,1979/04/02 14:25:00,Quality,2641.00,Fluoride as F,,0.04,mg/L,65,Raw Data,
403209,REEDY @ WANGARATTA,1979/10/08 15:00:00,Quality,2641.00,Fluoride as F,,0.04,mg/L,65,Raw Data,
403234,KING @ WILLIAM,2006/07/05 14:35:00,Quality,2641.00,Fluoride as F,,0.05,mg/L,65,Raw Data,
403234,KING @ WILLIAM,2007/02/06 15:00:00,Quality,2641.00,Fluoride as F,,0.06,mg/L,65,Raw Data,
403234,KING @ WILLIAM,2009/07/13 09:30:00,Quality,2641.00,Fluoride as F,LT,0.10,mg/L,1,Raw Data,
404218,BROKEN NILLAHCOOTIE,2006/07/05 11:00:00,Quality,2641.00,Fluoride as F,,0.13,mg/L,65,Raw Data,
404218,BROKEN NILLAHCOOTIE,2009/07/15 15:00:00,Quality,2641.00,Fluoride as F,,0.20,mg/L,1,Raw Data,
405227,BIG @ JAMIESON,1978/10/03 11:00:00,Quality,2641.00,Fluoride as F,,0.03,mg/L,65,Raw Data,
405227,BIG @ JAMIESON,1979/01/16 10:30:00,Quality,2641.00,Fluoride as F,,0.01,mg/L,65,Raw Data,
405227,BIG @ JAMIESON,1979/07/02 11:30:00,Quality,2641.00,Fluoride as F,,0.01,mg/L,65,Raw Data,
405227,BIG @ JAMIESON,1980/01/08 10:25:00,Quality,2641.00,Fluoride as F,LT,0.02,mg/L,65,Raw Data,
405227,BIG @ JAMIESON,1980/06/30 12:05:00,Quality,2641.00,Fluoride as F,,0.03,mg/L,65,Raw Data,
405260,WARANGA @ H. GAUGE,2006/07/03 14:20:00,Quality,2641.00,Fluoride as F,LT,0.05,mg/L,65,Raw Data,
405260,WARANGA @ H. GAUGE,2009/07/06 13:10:00,Quality,2641.00,Fluoride as F,LT,0.10,mg/L,1,Raw Data,
407240,LODDON @ LAANECOORIE,2006/07/03 12:05:00,Quality,2641.00,Fluoride as F,,0.14,mg/L,65,Raw Data,
407240,LODDON @ LAANECOORIE,2009/07/06 10:40:00,Quality,2641.00,Fluoride as F,,0.20,mg/L,1,Raw Data,
409202,MURRAY @ TOCUMWAL,1978/10/18 13:20:00,Quality,2641.00,Fluoride as F,,0.04,mg/L,65,Raw Data,
409202,MURRAY @ TOCUMWAL,1979/01/31 16:00:00,Quality,2641.00,Fluoride as F,,0.04,mg/L,65,Raw Data,
409202,MURRAY @ TOCUMWAL,1979/07/25 15:00:00,Quality,2641.00,Fluoride as F,,0.03,mg/L,65,Raw Data,
409202,MURRAY @ TOCUMWAL,1980/01/30 12:00:00,Quality,2641.00,Fluoride as F,,0.06,mg/L,65,Raw Data,
409202,MURRAY @ TOCUMWAL,1980/08/13 16:40:00,Quality,2641.00,Fluoride as F,,0.05,mg/L,65,Raw Data,
409202,MURRAY @ TOCUMWAL,1982/05/05 12:00:00,Quality,2641.00,Fluoride as F,,0.06,mg/L,65,Raw Data,
409202,MURRAY @ TOCUMWAL,1983/03/09 12:00:00,Quality,2641.00,Fluoride as F,,0.06,mg/L,65,Raw Data,
409202,MURRAY @ TOCUMWAL,1987/09/15 15:00:00,Quality,2641.00,Fluoride as F,,0.05,mg/L,65,Raw Data,
415201,WIMMERA @ GLENORCHY,1978/06/07 12:00:00,Quality,2641.00,Fluoride as F,,0.13,mg/L,65,Raw Data,
415201,WIMMERA @ GLENORCHY,1978/10/02 11:45:00,Quality,2641.00,Fluoride as F,,0.14,mg/L,65,Raw Data,
415201,WIMMERA @ GLENORCHY,1979/01/30 11:25:00,Quality,2641.00,Fluoride as F,,0.16,mg/L,65,Raw Data,
415201,WIMMERA @ GLENORCHY,1979/08/01 12:30:00,Quality,2641.00,Fluoride as F,,0.03,mg/L,65,Raw Data,
415201,WIMMERA @ GLENORCHY,1980/02/04 11:00:00,Quality,2641.00,Fluoride as F,,0.33,mg/L,65,Raw Data,
415201,WIMMERA @ GLENORCHY,1987/03/02 11:15:00,Quality,2641.00,Fluoride as F,,0.26,mg/L,65,Raw Data,
50946,50946,1993/03/02 00:00:00,Quality,2641.00,Fluoride as F,,0.41,mg/L,43,Raw Data,
50946,50946,2008/09/09 17:35:00,Quality,2641.00,Fluoride as F,,0.37,mg/L,43,Raw Data,
51846,51846,1993/03/17 00:00:00,Quality,2641.00,Fluoride as F,,0.37,mg/L,43,Raw Data,
51846,51846,2002/03/20 02:00:00,Quality,2641.00,Fluoride as F,,0.40,mg/L,43,Raw Data,
51846,51846,2008/09/09 17:20:00,Quality,2641.00,Fluoride as F,,0.36,mg/L,43,Raw Data,
56422,56422,1986/07/28 00:00:00,Quality,2641.00,Fluoride as F,,0.40,mg/L,43,Raw Data,
56422,56422,1986/07/28 01:00:00,Quality,2641.00,Fluoride as F,,0.40,mg/L,43,Raw Data,
56422,56422,1986/07/31 00:00:00,Quality,2641.00,Fluoride as F,,0.36,mg/L,43,Raw Data,
56422,56422,1986/07/31 01:00:00,Quality,2641.00,Fluoride as F,,0.36,mg/L,43,Raw Data,
56422,56422,1986/08/06 00:00:00,Quality,2641.00,Fluoride as F,,0.26,mg/L,43,Raw Data,
56422,56422,1986/08/06 01:00:00,Quality,2641.00,Fluoride as F,,0.26,mg/L,43,Raw Data,
56422,56422,1986/08/07 00:00:00,Quality,2641.00,Fluoride as F,,0.28,mg/L,43,Raw Data,
56422,56422,1986/08/07 01:00:00,Quality,2641.00,Fluoride as F,,0.28,mg/L,43,Raw Data,
57923,57923,1985/04/02 00:00:00,Quality,2641.00,Fluoride as F,,4.60,mg/L,43,Raw Data,
57923,57923,1985/10/30 00:00:00,Quality,2641.00,Fluoride as F,,4.00,mg/L,43,Raw Data,
57923,57923,1986/05/01 00:00:00,Quality,2641.00,Fluoride as F,,2.30,mg/L,43,Raw Data,
57923,57923,1986/11/07 00:00:00,Quality,2641.00,Fluoride as F,,2.20,mg/L,43,Raw Data,
57923,57923,1987/04/27 00:00:00,Quality,2641.00,Fluoride as F,,1.70,mg/L,43,Raw Data,
57923,57923,1988/05/11 00:00:00,Quality,2641.00,Fluoride as F,,1.10,mg/L,43,Raw Data,
57924,57924,1992/01/22 00:00:00,Quality,2641.00,Fluoride as F,,0.33,mg/L,43,Raw Data,
57924,57924,2008/04/09 10:50:00,Quality,2641.00,Fluoride as F,<,0.50,mg/L,43,Raw Data,
