Site ID,Name,Datetime,Data Type,Parameter ID,Parameter,Qualifier,Value,Unit of Measurement,Quality,Resolution,Comment
222200,SNOWY R @ JARRAHMOND,2006/10/05 11:15:00,Quality,2821.00,Total Zinc,,0.004,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2006/11/16 10:10:00,Quality,2821.00,Total Zinc,,0.006,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2006/12/07 10:20:00,Quality,2821.00,Total Zinc,,0.005,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2007/01/11 10:05:00,Quality,2821.00,Total Zinc,,0.003,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2007/02/08 10:30:00,Quality,2821.00,Total Zinc,,0.002,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2007/03/19 15:20:00,Quality,2821.00,Total Zinc,,0.003,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2007/04/16 14:05:00,Quality,2821.00,Total Zinc,,0.003,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2007/05/14 13:40:00,Quality,2821.00,Total Zinc,LT,0.002,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2007/06/18 14:00:00,Quality,2821.00,Total Zinc,,0.007,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2007/06/30 16:10:00,Quality,2821.00,Total Zinc,,0.280,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2007/07/26 14:48:00,Quality,2821.00,Total Zinc,,0.130,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2007/09/10 14:28:00,Quality,2821.00,Total Zinc,,0.008,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2007/10/15 14:40:00,Quality,2821.00,Total Zinc,,0.005,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2007/11/12 12:40:00,Quality,2821.00,Total Zinc,,0.005,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2007/12/10 13:31:00,Quality,2821.00,Total Zinc,,0.004,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2008/01/17 11:50:00,Quality,2821.00,Total Zinc,,0.005,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2008/02/20 09:30:00,Quality,2821.00,Total Zinc,,0.006,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2008/03/13 10:51:00,Quality,2821.00,Total Zinc,,0.004,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2008/04/14 14:30:00,Quality,2821.00,Total Zinc,,0.002,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2008/05/21 08:40:00,Quality,2821.00,Total Zinc,,0.003,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2008/06/10 15:30:00,Quality,2821.00,Total Zinc,,0.001,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2008/07/14 14:05:00,Quality,2821.00,Total Zinc,,0.002,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2008/08/27 14:30:00,Quality,2821.00,Total Zinc,,0.002,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2008/09/18 13:55:00,Quality,2821.00,Total Zinc,,0.001,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2008/11/17 14:20:00,Quality,2821.00,Total Zinc,,0.002,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2008/12/18 11:45:00,Quality,2821.00,Total Zinc,,0.005,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2009/01/12 14:55:00,Quality,2821.00,Total Zinc,,0.004,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2009/02/19 12:10:00,Quality,2821.00,Total Zinc,,0.004,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2009/03/19 14:00:00,Quality,2821.00,Total Zinc,,0.003,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2009/04/20 15:25:00,Quality,2821.00,Total Zinc,,0.010,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2009/05/21 12:50:00,Quality,2821.00,Total Zinc,,0.007,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2009/06/11 14:30:00,Quality,2821.00,Total Zinc,,0.002,mg/L,65,Raw Data,
222200,SNOWY R @ JARRAHMOND,2009/07/30 13:30:00,Quality,2821.00,Total Zinc,,0.016,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2009/08/27 13:05:00,Quality,2821.00,Total Zinc,,0.003,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2009/09/24 12:05:00,Quality,2821.00,Total Zinc,,0.005,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2009/10/22 11:40:00,Quality,2821.00,Total Zinc,,0.003,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2009/11/17 08:15:00,Quality,2821.00,Total Zinc,,0.004,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2009/12/17 13:50:00,Quality,2821.00,Total Zinc,,0.009,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2010/01/18 15:20:00,Quality,2821.00,Total Zinc,,0.011,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2010/02/18 14:05:00,Quality,2821.00,Total Zinc,,0.046,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2010/03/18 13:50:00,Quality,2821.00,Total Zinc,LT,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2010/04/14 13:30:00,Quality,2821.00,Total Zinc,,0.005,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2010/05/13 08:30:00,Quality,2821.00,Total Zinc,LT,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2010/06/23 14:45:00,Quality,2821.00,Total Zinc,,0.004,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2010/07/22 14:25:00,Quality,2821.00,Total Zinc,,0.004,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2010/08/19 13:30:00,Quality,2821.00,Total Zinc,,0.004,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2010/09/23 14:30:00,Quality,2821.00,Total Zinc,,0.005,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2010/10/18 14:00:00,Quality,2821.00,Total Zinc,,0.007,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2010/11/15 12:50:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2010/12/09 10:20:00,Quality,2821.00,Total Zinc,,0.003,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2011/01/17 12:20:00,Quality,2821.00,Total Zinc,,0.018,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2011/02/14 15:20:00,Quality,2821.00,Total Zinc,LT,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2011/03/28 10:35:00,Quality,2821.00,Total Zinc,,0.007,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2011/04/19 13:35:00,Quality,2821.00,Total Zinc,,0.003,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2011/05/16 14:55:00,Quality,2821.00,Total Zinc,,0.003,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2011/06/16 12:30:00,Quality,2821.00,Total Zinc,,0.004,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2011/07/28 14:00:00,Quality,2821.00,Total Zinc,,0.005,mg/L,1,Raw Data,
