Site ID,Name,Datetime,Data Type,Parameter ID,Parameter,Qualifier,Value,Unit of Measurement,Quality,Resolution,Comment
105483,REPLACED BY WRK119793,1986/04/19 01:00:00,Quality,2311.00,Chloride as Cl,,34.0,mg/L,43,Raw Data,
105483,REPLACED BY WRK119793,2015/03/23 00:00:00,Quality,2311.00,Chloride as Cl,,49.2,mg/L,45,Raw Data,
105484,105484,2012/10/11 11:50:00,Quality,2311.00,Chloride as Cl,,595.0,mg/L,43,Raw Data,
105484,105484,2014/12/08 00:00:00,Quality,2311.00,Chloride as Cl,,480.1,mg/L,45,Raw Data,
105728,105728,1973/04/05 00:00:00,Quality,2311.00,Chloride as Cl,,418.0,mg/L,43,Raw Data,
105728,105728,1973/04/05 01:00:00,Quality,2311.00,Chloride as Cl,,415.0,mg/L,43,Raw Data,
105728,105728,1973/04/17 00:00:00,Quality,2311.00,Chloride as Cl,,276.0,mg/L,43,Raw Data,
105728,105728,1973/04/17 01:00:00,Quality,2311.00,Chloride as Cl,,275.0,mg/L,43,Raw Data,
105730,105730,1973/10/29 00:00:00,Quality,2311.00,Chloride as Cl,,318.0,mg/L,43,Raw Data,
105730,105730,1973/10/29 01:00:00,Quality,2311.00,Chloride as Cl,,310.0,mg/L,43,Raw Data,
105821,105821,1986/03/13 00:00:00,Quality,2311.00,Chloride as Cl,,670.0,mg/L,43,Raw Data,
105821,105821,1986/03/13 01:00:00,Quality,2311.00,Chloride as Cl,,660.0,mg/L,43,Raw Data,
105821,105821,1986/03/13 02:00:00,Quality,2311.00,Chloride as Cl,,670.0,mg/L,43,Raw Data,
105821,105821,1986/03/13 03:00:00,Quality,2311.00,Chloride as Cl,,660.0,mg/L,43,Raw Data,
105821,105821,1986/03/19 00:00:00,Quality,2311.00,Chloride as Cl,,550.0,mg/L,43,Raw Data,
105821,105821,1986/03/19 01:00:00,Quality,2311.00,Chloride as Cl,,560.0,mg/L,43,Raw Data,
105821,105821,1986/03/19 02:00:00,Quality,2311.00,Chloride as Cl,,550.0,mg/L,43,Raw Data,
105821,105821,1986/03/19 03:00:00,Quality,2311.00,Chloride as Cl,,560.0,mg/L,43,Raw Data,
105821,105821,1986/03/21 00:00:00,Quality,2311.00,Chloride as Cl,,450.0,mg/L,43,Raw Data,
105821,105821,1986/03/21 01:00:00,Quality,2311.00,Chloride as Cl,,460.0,mg/L,43,Raw Data,
105821,105821,1986/03/21 02:00:00,Quality,2311.00,Chloride as Cl,,450.0,mg/L,43,Raw Data,
